Date,Price,Open,High,Low,Vol.,Change %
8/5/13,"1,208.63","1,211.13","1,214.38","1,186.88",-,-0.27%
8/2/13,"1,211.88","1,234.88","1,247.75","1,208.13",-,-1.89%
8/1/13,"1,235.25","1,247.63","1,252.25","1,230.50",-,-0.96%
7/31/13,"1,247.25","1,247.63","1,253.63","1,237.50",-,-0.05%
7/30/13,"1,247.88","1,271.88","1,279.88","1,247.88",-,-1.92%
7/29/13,"1,272.25","1,271.38","1,276.13","1,257.13",-,-5.76%
7/26/13,"1,350.00","1,351.75","1,360.25","1,330.88",-,-0.27%
7/25/13,"1,353.63","1,385.63","1,396.25","1,348.75",-,-2.78%
7/24/13,"1,392.38","1,459.63","1,466.50","1,392.25",-,-4.74%
7/23/13,"1,461.63","1,514.38","1,526.13","1,460.88",-,-3.88%
7/22/13,"1,520.63","1,493.50","1,525.25","1,487.00",-,2.06%
7/19/13,"1,489.88","1,470.13","1,492.63","1,470.13",-,1.21%
7/18/13,"1,472.00","1,475.00","1,477.38","1,458.75",-,-0.46%
7/17/13,"1,478.88","1,475.38","1,481.25","1,464.88",-,0.27%
7/16/13,"1,474.88","1,456.75","1,487.38","1,453.38",-,1.51%
7/15/13,"1,453.00","1,422.63","1,457.88","1,419.75",-,1.74%
7/12/13,"1,428.13","1,473.88","1,477.75","1,427.75",-,-3.12%
7/11/13,"1,474.13","1,463.75","1,476.00","1,460.63",-,0.56%
7/10/13,"1,465.88","1,466.75","1,478.88","1,462.38",-,-0.08%
7/9/13,"1,467.00","1,456.25","1,479.13","1,452.50",-,0.76%
7/8/13,"1,455.88","1,430.25","1,459.13","1,426.75",-,1.66%
7/5/13,"1,432.13","1,441.13","1,443.13","1,431.88",-,-0.66%
7/4/13,"1,441.63","1,441.63","1,441.63","1,441.63",-,0.00%
7/3/13,"1,441.63","1,434.00","1,449.88","1,433.38",-,0.50%
7/2/13,"1,434.50","1,434.75","1,444.88","1,430.38",-,-0.05%
7/1/13,"1,435.25","1,427.13","1,453.63","1,420.63",-,0.41%
6/28/13,"1,429.38","1,429.63","1,446.25","1,413.00",-,-0.16%
6/27/13,"1,431.63","1,424.13","1,436.88","1,421.50",-,0.38%
6/26/13,"1,426.25","1,427.75","1,432.25","1,420.38",-,-0.18%
6/25/13,"1,428.88","1,422.00","1,433.13","1,417.13",-,0.48%
6/24/13,"1,422.00","1,404.50","1,422.25","1,401.50",-,-4.66%
6/21/13,"1,491.50","1,497.38","1,505.50","1,489.00",-,-0.53%
6/20/13,"1,499.50","1,520.88","1,521.88","1,496.00",-,-1.31%
6/19/13,"1,519.38","1,512.75","1,526.88","1,505.38",-,0.45%
6/18/13,"1,512.63","1,511.88","1,529.88","1,510.13",-,0.01%
6/17/13,"1,512.50","1,508.75","1,519.13","1,493.38",-,-0.27%
6/14/13,"1,516.63","1,508.25","1,521.88","1,506.13",-,0.47%
6/13/13,"1,509.50","1,540.38","1,543.50","1,506.63",-,-1.97%
6/12/13,"1,539.88","1,540.25","1,558.50","1,531.63",-,-0.15%
6/11/13,"1,542.13","1,515.63","1,542.13","1,515.13",-,1.85%
6/10/13,"1,514.13","1,522.88","1,525.88","1,502.63",-,-0.76%
6/7/13,"1,525.75","1,528.75","1,541.75","1,521.63",-,-0.22%
6/6/13,"1,529.13","1,532.88","1,534.25","1,519.38",-,-0.16%
6/5/13,"1,531.63","1,528.75","1,548.63","1,523.38",-,0.12%
6/4/13,"1,529.75","1,531.50","1,532.88","1,518.25",-,-0.20%
6/3/13,"1,532.75","1,509.38","1,540.63","1,509.38",-,1.50%
5/31/13,"1,510.13","1,496.63","1,522.25","1,496.25",-,1.00%
5/30/13,"1,495.13","1,502.13","1,507.63","1,487.38",-,-0.49%
5/29/13,"1,502.50","1,505.75","1,518.88","1,490.13",-,-0.39%
5/28/13,"1,508.38","1,475.13","1,527.38","1,475.13",-,2.25%
5/24/13,"1,475.25","1,491.50","1,505.63","1,471.63",-,-1.24%
5/23/13,"1,493.75","1,492.75","1,546.38","1,487.75",-,-0.04%
5/22/13,"1,494.38","1,476.88","1,494.63","1,470.88",-,1.06%
5/21/13,"1,478.75","1,461.50","1,478.88","1,456.50",-,0.93%
5/20/13,"1,465.13","1,446.63","1,465.38","1,443.63",-,1.15%
5/17/13,"1,448.50","1,426.75","1,449.13","1,424.38",-,1.36%
5/16/13,"1,429.13","1,413.13","1,430.88","1,408.38",-,1.08%
5/15/13,"1,413.88","1,415.25","1,422.63","1,402.63",-,-0.18%
5/14/13,"1,416.38","1,418.75","1,425.63","1,405.13",-,-0.22%
5/13/13,"1,419.50","1,394.75","1,422.88","1,394.00",-,1.49%
5/10/13,"1,398.63","1,407.50","1,419.38","1,390.50",-,-0.76%
5/9/13,"1,409.38","1,390.13","1,409.38","1,387.25",-,1.29%
5/8/13,"1,391.38","1,382.75","1,402.88","1,379.25",-,0.64%
5/7/13,"1,382.50","1,369.13","1,383.88","1,367.63",-,1.04%
5/6/13,"1,368.25","1,381.75","1,394.63","1,366.38",-,-1.38%
5/3/13,"1,387.38","1,372.63","1,399.63","1,372.38",-,0.98%
5/2/13,"1,373.88","1,373.38","1,383.13","1,368.13",-,0.09%
5/1/13,"1,372.63","1,396.13","1,397.88","1,365.63",-,-1.71%
4/30/13,"1,396.50","1,407.75","1,423.63","1,396.50",-,-0.86%
4/29/13,"1,408.63","1,380.13","1,410.38","1,378.13",-,-1.56%
4/26/13,"1,431.00","1,420.50","1,431.88","1,417.38",-,0.49%
4/25/13,"1,424.00","1,405.00","1,424.13","1,403.75",-,1.40%
4/24/13,"1,404.38","1,419.75","1,425.88","1,402.13",-,-1.04%
4/23/13,"1,419.13","1,417.13","1,429.88","1,417.13",-,0.08%
4/22/13,"1,418.00","1,423.63","1,426.88","1,408.13",-,-0.66%
4/19/13,"1,427.38","1,431.50","1,440.88","1,422.13",-,-0.31%
4/18/13,"1,431.75","1,420.38","1,441.13","1,419.38",-,0.75%
4/17/13,"1,421.13","1,411.13","1,429.38","1,406.13",-,0.62%
4/16/13,"1,412.38","1,394.13","1,416.63","1,389.13",-,1.18%
4/15/13,"1,395.88","1,413.00","1,419.63","1,394.38",-,-1.23%
4/12/13,"1,413.25","1,401.88","1,418.88","1,399.63",-,0.82%
4/11/13,"1,401.75","1,392.75","1,405.88","1,382.63",-,0.62%
4/10/13,"1,393.13","1,393.88","1,409.38","1,386.13",-,-0.19%
4/9/13,"1,395.75","1,379.00","1,396.88","1,375.63",-,1.33%
4/8/13,"1,377.38","1,360.00","1,379.88","1,356.38",-,1.11%
4/5/13,"1,362.25","1,368.13","1,369.13","1,354.63",-,-0.44%
4/4/13,"1,368.25","1,381.88","1,382.63","1,361.13",-,-0.98%
4/3/13,"1,381.75","1,392.38","1,393.63","1,375.63",-,-0.77%
4/2/13,"1,392.50","1,393.88","1,405.63","1,386.13",-,-0.09%
4/1/13,"1,393.75","1,406.75","1,407.00","1,386.63",-,-0.93%
3/31/13,"1,406.88","1,402.50","1,408.13","1,400.13",-,0.18%
3/28/13,"1,404.38","1,453.63","1,459.63","1,397.63",-,-3.38%
3/27/13,"1,453.50","1,446.38","1,457.63","1,443.75",-,0.48%
3/26/13,"1,446.50","1,437.63","1,449.38","1,434.25",-,0.63%
3/25/13,"1,437.38","1,441.75","1,445.38","1,430.75",-,-0.31%
3/24/13,"1,441.88","1,440.63","1,443.25","1,440.63",-,0.16%
3/22/13,"1,439.63","1,447.25","1,448.38","1,433.13",-,-0.54%
3/21/13,"1,447.38","1,423.13","1,449.88","1,421.88",-,1.70%
3/20/13,"1,423.25","1,411.13","1,424.38","1,408.88",-,0.84%
3/19/13,"1,411.38","1,410.38","1,418.63","1,403.13",-,0.08%
3/18/13,"1,410.25","1,415.63","1,418.63","1,404.38",-,-0.35%
3/17/13,"1,415.25","1,424.88","1,424.88","1,415.25",-,-0.78%
3/15/13,"1,426.38","1,436.75","1,444.88","1,422.88",-,-0.71%
3/14/13,"1,436.63","1,448.13","1,449.88","1,429.13",-,-0.80%
3/13/13,"1,448.25","1,468.50","1,468.63","1,440.38",-,-1.37%
3/12/13,"1,468.38","1,478.25","1,480.75","1,465.13",-,-0.68%
3/11/13,"1,478.38","1,477.50","1,482.88","1,467.88",-,0.07%
3/10/13,"1,477.38","1,474.50","1,483.88","1,474.50",-,0.32%
3/8/13,"1,472.63","1,472.25","1,484.13","1,450.50",-,0.03%
3/7/13,"1,472.13","1,462.50","1,474.50","1,460.88",-,0.64%
3/6/13,"1,462.75","1,466.50","1,474.88","1,455.88",-,-0.25%
3/5/13,"1,466.38","1,463.50","1,481.50","1,459.13",-,0.24%
3/4/13,"1,462.88","1,444.25","1,464.38","1,434.38",-,1.30%
3/3/13,"1,444.13","1,441.50","1,446.75","1,440.63",-,-0.03%
3/1/13,"1,444.50","1,449.00","1,457.63","1,433.38",-,-0.29%
2/28/13,"1,448.75","1,439.50","1,467.25","1,434.13",-,0.65%
2/27/13,"1,439.38","1,435.75","1,448.38","1,425.13",-,0.24%
2/26/13,"1,435.88","1,434.88","1,442.50","1,420.63",-,0.08%
2/25/13,"1,434.75","1,444.63","1,452.88","1,421.63",-,-0.70%
2/24/13,"1,444.88","1,443.00","1,446.13","1,435.38",-,-1.03%
2/22/13,"1,459.88","1,490.00","1,516.38","1,459.88",-,-2.03%
2/21/13,"1,490.13","1,479.38","1,494.13","1,470.75",-,0.74%
2/20/13,"1,479.25","1,471.00","1,491.75","1,469.38",-,0.55%
2/19/13,"1,471.13","1,434.13","1,473.88","1,433.88",-,3.20%
2/15/13,"1,425.50","1,421.25","1,427.63","1,415.13",-,0.32%
2/14/13,"1,421.00","1,425.75","1,428.63","1,406.25",-,-0.34%
2/13/13,"1,425.88","1,425.88","1,428.63","1,404.63",-,-0.01%
2/12/13,"1,426.00","1,433.38","1,438.38","1,417.13",-,-0.52%
2/11/13,"1,433.50","1,441.38","1,442.13","1,429.38",-,-0.51%
2/10/13,"1,440.88","1,449.88","1,449.88","1,432.38",-,-0.86%
2/8/13,"1,453.38","1,486.38","1,494.63","1,451.88",-,-2.20%
2/7/13,"1,486.13","1,486.13","1,496.88","1,478.13",-,0.01%
2/6/13,"1,486.00","1,493.13","1,493.75","1,477.13",-,-0.47%
2/5/13,"1,493.00","1,488.88","1,496.13","1,478.13",-,0.26%
2/4/13,"1,489.13","1,481.13","1,497.88","1,475.63",-,0.52%
2/3/13,"1,481.38","1,483.38","1,484.88","1,478.50",-,0.36%
2/1/13,"1,476.13","1,470.88","1,486.38","1,463.88",-,0.37%
1/31/13,"1,470.63","1,477.88","1,484.00","1,455.88",-,-0.50%
1/30/13,"1,478.00","1,450.38","1,481.63","1,447.13",-,1.92%
1/29/13,"1,450.13","1,445.13","1,457.88","1,441.13",-,0.33%
1/28/13,"1,445.38","1,451.38","1,452.38","1,434.88",-,-0.40%
1/27/13,"1,451.13","1,446.38","1,451.88","1,446.13",-,0.73%
1/25/13,"1,440.63","1,439.13","1,444.75","1,426.13",-,0.11%
1/24/13,"1,439.00","1,431.50","1,441.75","1,415.13",-,0.53%
1/23/13,"1,431.38","1,448.75","1,457.63","1,430.38",-,-1.19%
1/22/13,"1,448.63","1,440.38","1,460.63","1,436.13",-,1.42%
1/20/13,"1,428.38","1,428.38","1,428.38","1,428.38",-,0.00%
1/18/13,"1,428.38","1,436.63","1,438.38","1,421.13",-,-0.59%
1/17/13,"1,436.88","1,438.75","1,447.88","1,422.88",-,-0.14%
1/16/13,"1,438.88","1,416.25","1,439.38","1,414.50",-,1.62%
1/15/13,"1,415.88","1,417.63","1,435.63","1,408.13",-,-0.14%
1/14/13,"1,417.88","1,386.50","1,422.88","1,384.75",-,2.28%
1/13/13,"1,386.25","1,377.00","1,387.13","1,377.00",-,0.75%
1/11/13,"1,375.88","1,376.38","1,381.38","1,352.63",-,-0.05%
1/10/13,"1,376.50","1,387.38","1,394.38","1,373.13",-,-0.77%
1/9/13,"1,387.25","1,384.50","1,392.88","1,380.38",-,0.21%
1/8/13,"1,384.38","1,390.50","1,393.63","1,376.88",-,-0.45%
1/7/13,"1,390.63","1,363.38","1,392.63","1,360.63",-,2.01%
1/6/13,"1,363.25","1,367.13","1,367.25","1,357.63",-,-0.18%
1/4/13,"1,365.75","1,391.38","1,397.13","1,356.13",-,-1.83%
1/3/13,"1,391.25","1,393.13","1,395.63","1,372.63",-,-0.13%
1/2/13,"1,393.13","1,432.63","1,433.00","1,386.38",-,-1.09%
12/31/12,"1,408.50","1,417.63","1,425.13","1,400.88",-,-0.63%
12/30/12,"1,417.50","1,415.63","1,420.63","1,415.63",-,0.08%
12/28/12,"1,416.38","1,418.00","1,427.25","1,412.88",-,-0.13%
12/27/12,"1,418.25","1,420.25","1,429.25","1,411.38",-,-0.15%
12/26/12,"1,420.38","1,435.88","1,441.88","1,415.13",-,-1.08%
12/24/12,"1,435.88","1,436.88","1,439.88","1,425.75",-,-0.05%
12/23/12,"1,436.63","1,431.38","1,441.38","1,430.13",-,0.47%
12/21/12,"1,429.88","1,413.88","1,438.63","1,412.63",-,1.12%
12/20/12,"1,414.00","1,438.63","1,441.13","1,403.13",-,-1.72%
12/19/12,"1,438.75","1,470.75","1,472.13","1,433.13",-,-2.18%
12/18/12,"1,470.88","1,496.63","1,501.88","1,462.63",-,-1.71%
12/17/12,"1,496.50","1,502.88","1,508.63","1,492.63",-,-0.43%
12/16/12,"1,503.00","1,496.13","1,504.25","1,495.88",-,0.51%
12/14/12,"1,495.38","1,478.63","1,496.88","1,475.38",-,1.14%
12/13/12,"1,478.50","1,473.00","1,489.88","1,465.13",-,0.36%
12/12/12,"1,473.13","1,472.13","1,478.63","1,458.00",-,0.07%
12/11/12,"1,472.13","1,473.63","1,486.88","1,464.88",-,-0.09%
12/10/12,"1,473.50","1,468.38","1,476.88","1,453.25",-,0.36%
12/9/12,"1,468.25","1,469.75","1,471.25","1,467.63",-,-0.28%
12/7/12,"1,472.38","1,487.13","1,497.88","1,470.25",-,-1.00%
12/6/12,"1,487.25","1,487.13","1,492.13","1,473.38",-,0.03%
12/5/12,"1,486.88","1,463.13","1,487.88","1,458.50",-,1.64%
12/4/12,"1,462.88","1,457.63","1,464.50","1,436.13",-,0.39%
12/3/12,"1,457.25","1,444.00","1,462.63","1,442.38",-,1.15%
12/2/12,"1,440.63","1,440.63","1,440.63","1,440.63",-,0.00%
11/30/12,"1,440.63","1,451.13","1,451.38","1,429.13",-,-0.71%
11/29/12,"1,450.88","1,447.00","1,459.88","1,441.63",-,0.26%
11/28/12,"1,447.13","1,450.25","1,455.38","1,440.13",-,-0.24%
11/27/12,"1,450.63","1,427.63","1,456.63","1,427.38",-,1.59%
11/26/12,"1,427.88","1,421.13","1,435.38","1,418.63",-,0.47%
11/25/12,"1,421.25","1,419.88","1,423.75","1,416.88",-,0.33%
11/23/12,"1,416.63","1,422.25","1,426.50","1,414.88",-,0.68%
11/21/12,"1,407.13","1,410.88","1,423.88","1,399.63",-,-0.26%
11/20/12,"1,410.75","1,398.25","1,415.63","1,381.13",-,0.88%
11/19/12,"1,398.38","1,391.63","1,402.63","1,390.25",-,0.49%
11/18/12,"1,391.50","1,386.88","1,392.38","1,385.75",-,0.57%
11/16/12,"1,383.63","1,401.38","1,409.00","1,372.38",-,-1.28%
11/15/12,"1,401.50","1,422.50","1,427.63","1,400.63",-,-1.46%
11/14/12,"1,422.25","1,414.38","1,428.38","1,408.63",-,0.57%
11/13/12,"1,414.13","1,409.13","1,417.38","1,391.38",-,0.35%
11/12/12,"1,409.25","1,439.38","1,439.88","1,402.13",-,-2.08%
11/11/12,"1,439.25","1,447.38","1,448.38","1,437.88",-,-0.84%
11/9/12,"1,451.38","1,495.63","1,498.88","1,450.50",-,-2.95%
11/8/12,"1,495.50","1,505.38","1,513.50","1,494.13",-,-0.65%
11/7/12,"1,505.25","1,517.88","1,521.50","1,497.63",-,-0.82%
11/6/12,"1,517.63","1,509.88","1,522.88","1,508.50",-,0.53%
11/5/12,"1,509.63","1,519.00","1,524.25","1,502.13",-,-0.61%
11/4/12,"1,518.88","1,521.13","1,521.63","1,516.38",-,-0.47%
11/2/12,"1,526.00","1,559.25","1,559.88","1,524.38",-,-2.14%
11/1/12,"1,559.38","1,551.00","1,571.13","1,550.75",-,0.55%
10/31/12,"1,550.88","1,537.38","1,558.63","1,536.88",-,0.89%
10/30/12,"1,537.25","1,530.63","1,550.88","1,528.25",-,0.42%
10/29/12,"1,530.75","1,557.13","1,557.38","1,526.38",-,-1.69%
10/28/12,"1,557.00","1,561.13","1,563.13","1,556.13",-,-0.23%
10/26/12,"1,560.63","1,559.38","1,566.63","1,552.63",-,0.09%
10/25/12,"1,559.25","1,568.00","1,574.38","1,557.38",-,-0.55%
10/24/12,"1,567.88","1,551.38","1,574.63","1,549.50",-,1.07%
10/23/12,"1,551.25","1,547.75","1,554.63","1,529.13",-,0.22%
10/22/12,"1,547.88","1,533.50","1,558.38","1,532.50",-,0.95%
10/21/12,"1,533.38","1,531.25","1,534.13","1,526.88",-,0.01%
10/19/12,"1,533.25","1,545.63","1,555.63","1,532.38",-,-0.78%
10/18/12,"1,545.25","1,511.00","1,548.38","1,509.75",-,2.25%
10/17/12,"1,511.25","1,491.38","1,511.88","1,487.25",-,1.33%
10/16/12,"1,491.38","1,502.00","1,514.38","1,490.13",-,-0.72%
10/15/12,"1,502.13","1,504.88","1,508.50","1,485.88",-,-0.19%
10/14/12,"1,505.00","1,522.38","1,522.38","1,502.38",-,-1.14%
10/12/12,"1,522.38","1,552.88","1,553.00","1,510.13",-,-1.97%
10/11/12,"1,553.00","1,524.25","1,567.63","1,521.50",-,1.88%
10/10/12,"1,524.38","1,541.88","1,549.88","1,518.63",-,-1.14%
10/9/12,"1,542.00","1,549.25","1,573.75","1,538.38",-,-0.46%
10/8/12,"1,549.13","1,552.75","1,560.88","1,537.63",-,-0.23%
10/7/12,"1,552.63","1,552.25","1,556.88","1,548.63",-,0.02%
10/5/12,"1,552.25","1,556.00","1,569.00","1,545.63",-,-0.22%
10/4/12,"1,555.75","1,534.50","1,568.38","1,532.63",-,1.36%
10/3/12,"1,534.88","1,524.50","1,543.63","1,504.13",-,0.69%
10/2/12,"1,524.38","1,555.13","1,561.25","1,523.38",-,-1.99%
10/1/12,"1,555.25","1,592.00","1,596.75","1,551.75",-,-2.30%
9/30/12,"1,591.88","1,596.50","1,599.88","1,590.88",-,-0.41%
9/28/12,"1,598.38","1,576.13","1,613.63","1,561.50",-,1.40%
9/27/12,"1,576.25","1,577.88","1,583.88","1,557.63",-,-0.11%
9/26/12,"1,578.00","1,610.38","1,610.88","1,565.13",-,-2.09%
9/25/12,"1,611.63","1,607.75","1,625.38","1,604.38",-,0.25%
9/24/12,"1,607.63","1,615.63","1,617.13","1,590.38",-,-0.49%
9/23/12,"1,615.50","1,621.50","1,625.88","1,612.63",-,-0.55%
9/21/12,"1,624.38","1,625.00","1,638.75","1,607.63",-,-0.03%
9/20/12,"1,624.88","1,682.88","1,683.75","1,616.13",-,-3.43%
9/19/12,"1,682.63","1,649.13","1,685.75","1,648.88",-,2.02%
9/18/12,"1,649.25","1,661.25","1,668.75","1,630.63",-,-0.73%
9/17/12,"1,661.38","1,729.37","1,731.75","1,654.63",-,-3.93%
9/16/12,"1,729.25","1,733.63","1,736.38","1,726.87",-,-0.52%
9/14/12,"1,738.25","1,745.62","1,765.13","1,737.62",-,-0.41%
9/13/12,"1,745.38","1,746.13","1,749.63","1,732.88",-,-0.04%
9/12/12,"1,746.00","1,699.63","1,749.88","1,693.63",-,2.72%
9/11/12,"1,699.75","1,720.75","1,728.88","1,696.88",-,-1.21%
9/10/12,"1,720.62","1,727.38","1,744.13","1,716.63",-,-0.38%
9/9/12,"1,727.25","1,729.37","1,731.88","1,719.25",-,-0.35%
9/7/12,"1,733.25","1,744.13","1,751.63","1,726.38",-,-0.61%
9/6/12,"1,743.87","1,733.12","1,753.63","1,725.63",-,0.63%
9/5/12,"1,732.88","1,764.88","1,769.63","1,731.13",-,-1.81%
9/4/12,"1,764.75","1,772.63","1,788.88","1,755.63",-,0.59%
8/31/12,"1,754.37","1,761.75","1,761.88","1,745.62",-,-0.41%
8/30/12,"1,761.63","1,750.12","1,770.62","1,735.50",-,0.66%
8/29/12,"1,750.00","1,718.50","1,754.88","1,716.88",-,1.83%
8/28/12,"1,718.63","1,716.38","1,730.88","1,701.13",-,0.12%
8/27/12,"1,716.63","1,754.00","1,760.63","1,714.13",-,-2.12%
8/26/12,"1,753.88","1,740.50","1,754.13","1,738.88",-,0.92%
8/24/12,"1,737.88","1,727.13","1,749.13","1,725.12",-,0.62%
8/23/12,"1,727.25","1,754.75","1,764.88","1,720.13",-,-1.56%
8/22/12,"1,754.63","1,751.38","1,755.62","1,735.00",-,0.18%
8/21/12,"1,751.50","1,708.13","1,754.75","1,703.38",-,2.55%
8/20/12,"1,708.00","1,674.25","1,708.25","1,666.88",-,2.01%
8/19/12,"1,674.38","1,671.00","1,676.38","1,669.38",-,0.17%
8/17/12,"1,671.50","1,653.25","1,672.38","1,650.63",-,1.13%
8/16/12,"1,652.88","1,665.13","1,672.63","1,646.50",-,-0.73%
8/15/12,"1,665.00","1,626.00","1,666.38","1,625.75",-,2.37%
8/14/12,"1,626.38","1,629.75","1,634.88","1,610.25",-,-0.21%
8/13/12,"1,629.88","1,667.38","1,670.75","1,618.50",-,-2.24%
8/12/12,"1,667.25","1,662.50","1,679.37","1,662.50",-,-0.38%
8/10/12,"1,673.63","1,653.88","1,698.88","1,646.38",-,1.20%
8/9/12,"1,653.75","1,597.38","1,663.88","1,595.75",-,3.51%
8/8/12,"1,597.63","1,582.63","1,601.88","1,570.75",-,0.96%
8/7/12,"1,582.50","1,598.50","1,612.75","1,573.75",-,-1.01%
8/6/12,"1,598.63","1,604.00","1,609.25","1,590.75",-,-0.34%
8/5/12,"1,604.13","1,607.88","1,610.25","1,589.38",-,-1.93%
8/3/12,"1,635.63","1,614.25","1,645.00","1,609.38",-,1.32%
8/2/12,"1,614.38","1,631.13","1,639.13","1,601.63",-,-1.02%
8/1/12,"1,631.00","1,673.63","1,675.63","1,602.50",-,-2.55%
7/31/12,"1,673.75","1,669.63","1,682.88","1,652.63",-,0.24%
7/30/12,"1,669.75","1,661.63","1,671.88","1,655.50",-,0.50%
7/29/12,"1,661.50","1,646.00","1,671.25","1,642.50",-,-1.29%
7/27/12,"1,683.25","1,645.75","1,694.13","1,645.25",-,2.31%
7/26/12,"1,645.25","1,676.75","1,696.88","1,642.00",-,-1.90%
7/25/12,"1,677.13","1,622.88","1,701.50","1,618.13",-,3.33%
7/24/12,"1,623.00","1,666.88","1,673.13","1,622.13",-,-2.61%
7/23/12,"1,666.50","1,739.25","1,743.12","1,660.75",-,-4.20%
7/22/12,"1,739.50","1,759.88","1,759.88","1,724.50",-,-1.07%
7/20/12,"1,758.38","1,737.88","1,777.62","1,729.25",-,1.17%
7/19/12,"1,738.00","1,683.13","1,749.00","1,677.75",-,3.28%
7/18/12,"1,682.87","1,639.00","1,686.38","1,627.13",-,2.67%
7/17/12,"1,639.13","1,644.63","1,647.50","1,617.75",-,-0.34%
7/16/12,"1,644.75","1,617.38","1,645.25","1,617.38",-,1.68%
7/15/12,"1,617.50","1,613.50","1,618.13","1,610.00",-,1.34%
7/13/12,"1,596.13","1,575.75","1,599.88","1,571.88",-,1.28%
7/12/12,"1,576.00","1,578.50","1,588.75","1,559.38",-,-0.15%
7/11/12,"1,578.38","1,597.25","1,623.75","1,553.00",-,-1.17%
7/10/12,"1,597.13","1,595.00","1,606.38","1,586.38",-,0.14%
7/9/12,"1,594.88","1,591.00","1,625.25","1,583.63",-,0.28%
7/8/12,"1,590.50","1,589.38","1,595.13","1,587.13",-,1.31%
7/6/12,"1,570.00","1,576.50","1,582.88","1,562.13",-,-0.38%
7/5/12,"1,576.00","1,545.63","1,585.50","1,544.63",-,3.29%
7/3/12,"1,525.75","1,503.13","1,532.88","1,497.63",-,1.51%
7/2/12,"1,503.00","1,507.75","1,517.25","1,485.25",-,-0.28%
7/1/12,"1,507.25","1,480.88","1,508.00","1,480.88",-,1.78%
6/29/12,"1,480.88","1,451.63","1,486.38","1,441.88",-,2.01%
6/28/12,"1,451.75","1,458.75","1,464.88","1,440.75",-,-0.49%
6/27/12,"1,458.88","1,457.38","1,481.38","1,452.13",-,0.09%
6/26/12,"1,457.63","1,470.13","1,479.25","1,450.13",-,-0.84%
6/25/12,"1,470.00","1,453.88","1,479.13","1,452.38",-,1.12%
6/24/12,"1,453.75","1,442.75","1,455.13","1,442.75",-,0.81%
6/22/12,"1,442.13","1,442.75","1,464.13","1,438.88",-,-0.03%
6/21/12,"1,442.63","1,437.75","1,456.38","1,431.13",-,0.33%
6/20/12,"1,437.88","1,435.88","1,447.13","1,433.38",-,0.13%
6/19/12,"1,436.00","1,397.63","1,451.13","1,393.63",-,2.80%
6/18/12,"1,396.88","1,383.50","1,397.38","1,375.50",-,0.98%
6/17/12,"1,383.38","1,383.13","1,384.38","1,382.63",-,0.53%
6/15/12,"1,376.13","1,391.25","1,401.00","1,370.88",-,-1.06%
6/14/12,"1,390.88","1,407.38","1,413.13","1,384.38",-,-1.19%
6/13/12,"1,407.63","1,434.63","1,437.38","1,405.38",-,-1.87%
6/12/12,"1,434.50","1,423.88","1,441.00","1,418.75",-,0.73%
6/11/12,"1,424.13","1,425.63","1,444.63","1,420.13",-,-0.11%
6/10/12,"1,425.75","1,423.50","1,426.13","1,422.38",-,-0.18%
6/8/12,"1,428.38","1,426.50","1,438.63","1,408.38",-,0.14%
6/7/12,"1,426.38","1,388.00","1,429.88","1,386.88",-,2.75%
6/6/12,"1,388.25","1,356.50","1,391.75","1,352.88",-,2.32%
6/5/12,"1,356.75","1,346.25","1,360.13","1,341.25",-,0.79%
6/4/12,"1,346.13","1,349.50","1,354.00","1,331.63",-,-0.26%
6/3/12,"1,349.63","1,350.63","1,352.63","1,348.50",-,0.73%
6/1/12,"1,339.88","1,344.13","1,358.00","1,326.88",-,-0.33%
5/31/12,"1,344.25","1,375.25","1,377.50","1,339.63",-,-2.25%
5/30/12,"1,375.13","1,390.00","1,393.63","1,365.38",-,-1.10%
5/29/12,"1,390.38","1,381.88","1,401.88","1,379.50",-,0.62%
5/25/12,"1,381.75","1,379.38","1,386.38","1,371.63",-,0.16%
5/24/12,"1,379.50","1,374.25","1,385.25","1,370.50",-,0.40%
5/23/12,"1,374.00","1,379.25","1,379.50","1,351.13",-,-0.41%
5/22/12,"1,379.63","1,408.63","1,417.63","1,375.38",-,-2.05%
5/21/12,"1,408.50","1,413.88","1,422.88","1,408.13",-,-0.31%
5/20/12,"1,412.88","1,414.50","1,416.13","1,411.50",-,0.32%
5/18/12,"1,408.38","1,432.75","1,438.63","1,405.13",-,-1.71%
5/17/12,"1,432.88","1,422.75","1,449.63","1,422.63",-,0.72%
5/16/12,"1,422.63","1,414.88","1,424.38","1,386.50",-,0.56%
5/15/12,"1,414.75","1,385.25","1,416.13","1,380.25",-,2.14%
5/14/12,"1,385.13","1,394.50","1,402.63","1,376.13",-,-0.66%
5/13/12,"1,394.38","1,405.88","1,406.00","1,392.88",-,-0.62%
5/11/12,"1,403.13","1,459.00","1,459.00","1,402.63",-,-3.84%
5/10/12,"1,459.13","1,432.63","1,461.88","1,431.63",-,1.86%
5/9/12,"1,432.50","1,440.13","1,441.63","1,414.25",-,-0.54%
5/8/12,"1,440.25","1,467.63","1,471.38","1,434.88",-,-1.86%
5/7/12,"1,467.50","1,475.13","1,478.63","1,460.38",-,-0.53%
5/6/12,"1,475.25","1,470.63","1,476.00","1,469.63",-,-0.18%
5/4/12,"1,477.88","1,477.25","1,481.13","1,458.38",-,0.05%
